PRODUCT_CODE,ATC,duration_of_box
037040161,A10BA02,
037044017,J01MA06,
037063070,N06BA09,
037066077,M01AC06,
037066228,M01AC06,
037071026,J01CR02,
037084086,M05BA04,
037095041,N06AB05,
037102136,D01BA02,
037106022,H01AC01,
037117013,M02AA15,
037117025,M02AA15,
037123015,N06AB04,
037130109,C07AB07,
037130248,C07AB07,
037137027,A10BB12,
037138029,A10BB12,
037156015,A02BC03,
037156041,A02BC03,
037158019,L01XA02,
037171016,A10BD04,
037185016,J01CR02,
028867012,J01CA12,
028869042,A07FA,
028882013,A06AG04,
028882025,A06AG04,
028893028,J01DC06,
028906016,J01FA14,
028906028,J01FA14,
028919025,V03AF,
028943037,M01AB05,
028949030,J01DH02,
028949042,J01DH02,
028949067,J01DH02,
028949079,J01DH02,
028966024,M01AB05,
028978043,D06AX09,
028991091,J01CA04,
028991154,J01CA04,
029002019,C09BA09,
029007046,M01AX17,
029007059,M01AX17,
029007061,M01AX17,
029008012,A11CC03,
031115037,A07EA07,
031117056,J05AB01,
031121015,R03AK04,
029561014,G04BE01,
029561026,G04BE01,
029561089,G04BE01,
029561091,G04BE01,
029563032,A06AD11,
029615034,B02BD02,
029638018,S01EB01,
029648019,D08AD,
029656016,D04AX,
029693025,D08AD,
029700010,R05CA,
029746017,C03CA01,
029748011,B05BA03,
029767035,V07AB,
029851033,A06AD65,
029863089,B05BA03,
029927047,N07BC02,
029929027,A01AD11,
029968029,N07BC02,
033066046,J05AB01,
033066061,D06BB03,
033066073,J05AB01,
033084017,J01DC06,
033085046,G04BE01,
033436015,J01DB04,
033439011,A12AA04,
033451016,C09CA06,
033451131,C09CA06,
033451143,C09CA06,
033451156,C09CA06,
033451232,C09CA06,
033451244,C09CA06,
033460015,C01DA14,
033460027,C01DA14,
033460039,C01DA14,
033461029,J01CA12,
033465042,N01BB01,
033468012,A12AA04,
033474014,J01CF05,
033477011,J01DB05,
033485018,A12AA04,
033487012,A12AA04,
033491010,A02BX02,
033763032,A07EC02,
033766015,J01DC06,
033777018,S01BC09,
033778010,L01DC01,
033786029,C10AB04,
033800018,J01CF05,
033800020,J01CF05,
033802024,J01CF05,
033808015,C03DA02,
033859024,B01AB01,
033859036,B01AB01,
033860014,N06AX,
033866031,B02BD02,
033867019,J06BB01,
033891033,D02AX,
033896046,J01DC02,
033896059,J01DC02,
033901024,S01ED01,
033936016,M01AX17,
033937018,B01AB01,
033937020,B01AB01,
033940040,J01MA12,
033940053,J01MA12,
033942018,A05AA02,
029018013,A09AA02,
033952021,B01AB01,
033952033,B01AB01,
033962022,J01CF05,
033970017,R01AD04,
033971021,L01AD02,
033976010,C03BA11,
033979016,N06AB03,
033979030,N06AB03,
033981022,N02AX02,
033981046,N02AX02,
033981097,N02AX02,
033994029,G03CA03,
034006015,R01AD09,
034006027,R01AD09,
034008019,N06AB03,
034021016,L02BB01,
034029025,M01AX17,
034031017,R06AX13,
034031029,R06AX13,
034069029,C07CB03,
034076051,G04BE03,
034583029,J05AB01,
034584019,B03AA03,
034585012,S01BC03,
029968031,N07BC02,
034597017,J01DC04,
034597029,J01DC04,
034604013,J05AB01,
034606018,J01CF05,
034610042,J01DC04,
034612010,B03AA03,
034613024,J01CA12,
034616021,J01DC04,
034622466,M01AH01,
034624066,M01AH01,
034624609,M01AH01,
034625602,M01AH01,
034634016,J01XA01,
034653030,J07BB02,
034655011,J01DC06,
034667016,N06AB03,
034675013,L04AB01,
034675025,L04AB01,
034675088,L04AB01,
034676027,V03AE02,
034676039,V03AE02,
034676092,V03AE02,
033494028,J01DC06,
034678019,L02BG06,
034680013,A11HA03,
034700144,N03AF01,
034701045,A16AX03,
034702050,L04AA13,
034702062,L04AA13,
034711010,A11EA,
034715033,N02AA01,
034715108,N02AA01,
034715173,N02AA01,
034721011,M05BA02,
034722013,B05BA10,
034746014,D10AF02,
034746026,D10AF02,
034752016,N06DA04,
034753018,J01CA06,
034755013,J01CA06,
034761066,N02BA01,
034765091,M01AE14,
034773010,G03CA03,
034782019,J01DC06,
034795017,R03BA03,
033942032,A05AA02,
034802013,A12AX,
034805010,J01DC06,
034805022,J01DC06,
034816013,S01AD08,
034832016,L03AB05,
034832117,L03AB05,
034843021,R03BA03,
034843033,R01AD04,
034844023,J01DC04,
034845014,R03BA03,
034852172,L03AB10,
034853034,N06AX12,
034860027,C01DA02,
034951018,G03GA07,
034952010,C07AB07,
034952097,C07AB07,
034952135,C07AB07,
034952174,C07AB07,
034952251,C07AB07,
034953012,C07AB07,
034953087,C07AB07,
034953101,C07AB07,
034953149,C07AB07,
034953152,C07AB07,
034953164,C07AB07,
034592079,N01BB53,
034953327,C07AB07,
034953404,C07AB07,
034954091,C07AB07,
034954178,C07AB07,
034954255,C07AB07,
034955029,B02BD02,
034955031,B02BD02,
034960171,J07CA09,
034961058,J07CA12,
034862019,C09AA01,
034862033,C09AA01,
034864025,L01BC53,
034864037,L01BC53,
034864049,L01BC53,
034869026,R03BA03,
034874026,J01DC04,
034882062,N03AF02,
034884041,G03AD01,
034897025,N06AB03,
034897037,N06AB03,
034897049,N06AB03,
034904045,J05AB01,
034923021,N02AX02,
034676104,V03AE02,
034939064,A10BG02,
034939114,A10BG02,
034940130,R03BA02,
034940282,R03BA02,
034948012,J07CA09,
034950028,J05AE05,
034418018,L03AB09,
034430049,B03XA01,
034430064,B03XA01,
034430076,B03XA01,
034430102,B03XA01,
034430126,B03XA01,
034430165,B03XA01,
034430278,B03XA01,
034430304,B03XA01,
034430328,B03XA01,
034430367,B03XA01,
034430379,B03XA01,
034436093,J01MA14,
034438010,A08AA10,
034438097,A08AA10,
034439012,A08AA10,
034795029,R03BA03,
034441016,B03AA03,
034444012,B03AA03,
034448011,B03AA03,
034451106,A02BA02,
034451118,A02BA02,
034452108,A02BA02,
034452110,A02BA02,
034455016,J05AB01,
034456018,J01DC06,
034460016,L04AC01,
034462034,A07EC02,
034462046,A07EC02,
034463012,R03AK06,
034464014,L02BB01,
034466019,B03AA03,
034480018,J01DC04,
034480020,J01DC04,
034491011,B03AA03,
034498055,A10AB05,
034506028,J05AF05,
034518011,J05AE01,
034953240,C07AB07,
034519049,B05BA10,
034527061,L01AX03,
034538013,B03AA03,
034539015,B03AA03,
034542023,A06AD11,
034548014,M02AA15,
034551010,B03AA03,
034556023,A07EC02,
034556035,A07EC02,
034558041,M01AH02,
034558179,M01AH02,
034558318,M01AH02,
034558332,M01AH02,
034558357,M01AH02,
034558369,M01AH02,
034559043,M01AH02,
034559195,M01AH02,
034559334,M01AH02,
034559359,M01AH02,
034559361,M01AH02,
034573016,B03AA03,
034574018,N06AB03,
034575011,B03AA03,
034936029,R05CB01,
035197019,G04CA03,
035197021,G04CA03,
035197033,G04CA03,
035201060,R06AX27,
035201173,R06AX27,
035203177,R06AX27,
035208014,C03CA01,
035208038,C03CA01,
035210018,G04BE07,
035210083,G04BE07,
035213065,C03CA01,
035216011,B03XA02,
035216035,B03XA02,
035216050,B03XA02,
035216074,B03XA02,
035216086,B03XA02,
035216098,B03XA02,
035216112,B03XA02,
035216136,B03XA02,
035216151,B03XA02,
035216175,B03XA02,
035216199,B03XA02,
035216213,B03XA02,
035216314,B03XA02,
034439099,A08AA10,
035216389,B03XA02,
035216391,B03XA02,
035216403,B03XA02,
035216415,B03XA02,
035216427,B03XA02,
035216439,B03XA02,
035216441,B03XA02,
035218078,G04BE07,
035218080,G04BE07,
035228028,J01DD01,
035229018,J01MA06,
035234018,A12AX,
035239019,B03AA03,
035241013,R06AX17,
035241025,R06AX17,
035244019,M01AX17,
035254010,J01CF05,
035260088,R03AK07,
035260090,R03AK07,
035260203,R03AK07,
035276043,J01DD01,
034519025,B05BA10,
035289040,J01DD01,
035295118,G04CA03,
035299041,D08AJ06,
035316013,G03FB11,
035322015,C09AA01,
035323017,C09AA01,
035323029,C09AA01,
035324019,C09AA01,
035324021,C09AA01,
035325099,N05CD08,
035325137,N05CD08,
035330024,A02BA02,
035330036,A02BA02,
035332016,A02BA02,
035333020,A02BA02,
035333032,A02BA02,
035416039,C01BD01,
035417017,C01BD01,
035418019,L03AX13,
035436017,J07AH07,
035438011,J07AH07,
035196017,J01MA06,
035444025,N06AB05,
035444052,N06AB05,
035449026,N06AB05,
035451018,C09AA01,
035451020,C09AA01,
035459015,C09AA01,
035459027,C09AA01,
035467190,B05BA10,
035467238,B05BA10,
035470020,C09AA01,
035495011,M01AH02,
035495124,M01AH02,
035496013,M01AH02,
035496126,M01AH02,
035497128,M01AH02,
035501028,A02BA02,
035334034,A02BA02,
035352018,R03BA03,
035352020,R03BA03,
035353010,R03BA03,
035353022,R03BA03,
035353034,R03BA03,
035216353,B03XA02,
035377163,C09AA01,
035378025,A02BA02,
035386034,A07EC02,
035386059,A07EC02,
035387113,A02BA02,
035397660,A02BA02,
035397886,A02BA02,
035398231,A02BA02,
035398383,A02BA02,
035409022,S01EE04,
035410238,J01XX08,
035410265,J01XX08,
034961096,J07CA12,
034962023,J01DD01,
034962035,J01DD01,
034962050,J01DD01,
034965018,M05BA02,
034972012,A02BC05,
034972048,A02BC05,
034972327,A02BC05,
035287046,J01DD01,
034994018,J01DD01,
034994020,J01DD01,
034999045,J01DD01,
035001039,N06AB03,
035009012,C01BC03,
035009024,C01BC03,
035030028,M05BA02,
035032022,J07BK01,
035037199,M01AH02,
035037353,M01AH02,
035037365,M01AH02,
035039054,N03AX14,
035044039,M05BA02,
035046010,G04CA03,
035047012,J01DC06,
035052012,G04CA03,
035052024,G04CA03,
035053014,J07AL02,
035054030,C07AB02,
035054067,C07AB02,
035058015,L02BA01,
035061011,A03FA03,
035075011,A07EC02,
035438035,J07AH07,
035075035,A07EC02,
035093032,J07BB02,
035104013,A12AX,
035106018,M01AX17,
035118049,J01DD01,
035120031,L04AA10,
035120043,L04AA10,
035120068,L04AA10,
035132012,J01GB01,
035132024,J01GB01,
035139043,V07AB,
035139056,V07AB,
035139068,V07AB,
035142037,J05AB01,
035163017,N05BA12,
035163031,N05BA12,
035178019,G03AD01,
035187018,J05AR10,
035187020,J05AR10,
035187044,J05AR10,
035188046,G03GA08,
035367010,A02BC05,
034985034,A07AA09,
035190053,A02BA02,
035194012,R03AK07,
035194099,R03AK07,
035195015,A10BA02,
035195092,A10BA02,
035195357,A10BA02,
035195421,A10BA02,
035934037,A10AC01,
035935067,A10AC01,
035936069,A10AD01,
035936095,A10AD01,
035936121,A10AD01,
035936158,A10AD01,
035936184,A10AD01,
035936246,A10AD01,
035936285,A10AD01,
035939014,J01DD04,
035939026,J01DD04,
035075023,A07EC02,
035948025,A06AD15,
035963038,M01AH03,
035963139,M01AH03,
035963228,M01AH03,
035991037,N05BA08,
036023024,J01DD02,
036056036,N06AB04,
036063016,N06AB05,
036068017,M01AB05,
036071013,R05CB01,
036081014,N07CA01,
036087029,J01DD02,
036098022,J01DD04,
036099012,J01DD04,
036115020,J01DD02,
036123014,N06AB04,
036123026,N06AB04,
036131011,N03AX12,
036134017,N03AX12,
036134029,N03AX12,
036134031,N03AX12,
036143028,N06AB04,
036153017,J01DD04,
036153029,J01DD04,
035190026,A02BA02,
036162042,N06AB04,
036162269,N06AB04,
036168033,A10BD03,
036168060,A10BD03,
036168072,A10BD03,
036168084,A10BD03,
036179012,A10BB09,
036180014,N03AX12,
036184024,N05BA,
036184036,N05BA,
036195016,B01AC10,
036197010,N06AB05,
036203014,B01AC10,
036208015,R03AC13,
036208027,R03AC13,
036217014,R03AC13,
036217026,R03AC13,
036224083,N05CD05,
036231013,N03AX12,
036231025,N03AX12,
036231037,N03AX12,
036252017,A10BB09,
035946021,L04AB04,
036292023,L04AX01,
036315075,C09AA01,
036351068,D10BA01,
036351169,D10BA01,
036353011,N06AB04,
036584011,L01XC06,
036586016,G04BX,
036589012,N06AB04,
036593010,L01BC01,
036594012,C09AA02,
036594024,C09AA02,
036597060,N06AB06,
036597173,N06AB06,
036604039,J01DD02,
036634018,L01CD01,
036634020,L01CD01,
036634032,L01CD01,
036634044,L01CD01,
036641138,N04BC02,
036641191,N04BC02,
036644021,J05AR02,
036660037,N06AB04,
036675015,N06AB04,
036675027,N06AB04,
027644018,J07AL01,
027657028,R01AD08,
027658018,R01AD08,
027658032,R01AD08,
027660048,R03AC13,
027665037,H01BA02,
027683010,V03AF03,
027686056,H01AC01,
027735012,C09AA09,
027743018,H01AC01,
027751041,N07BB,
027754011,N06AB06,
027757018,M02AA,
027772072,L03AA02,
027773023,N06BX11,
027773035,N06BX11,
027778012,A02BA06,
027778024,A02BA06,
027779026,D07AC09,
027800010,N02BE51,
027563079,A10AD01,
029018025,A09AA02,
029018037,A09AA02,
029018052,A09AA02,
029018076,A09AA02,
029036047,C07AB02,
029039017,L02BG02,
029053016,M05BA,
029059019,L03AA10,
029059021,L03AA10,
029059033,L03AA10,
029059072,L03AA10,
029059108,L03AA10,
029062015,C08CA05,
029068020,N04BC01,
029068032,N04BC01,
029075013,G02CX,
029111010,B01AB05,
029111022,B01AB,
029111034,B01AB,
029122013,M01AX17,
029123015,A13A,
029125010,M01AX17,
029125022,M01AX17,
030019057,B05BA03,
030035012,V07AB,
030035051,V07AB,
030051041,J01CA04,
030053019,A12AA03,
030056016,N05BA01,
030062020,C03CA01,
030063010,J01GB03,
030063059,J01GB03,
030065027,C01CA02,
030070104,B05BB01,
030081020,J05AE03,
030081032,J05AE03,
030100022,J04AK02,
030106025,G04CA02,
030115048,H02AB04,
030227019,D11AF,
030260018,H02AB02,
030267013,D07AA02,
030270019,P01AB01,
030273015,J01EC02,
030346011,A01AD11,
030361075,V07AB,
033494030,J01DC06,
033583016,D05AC01,
033589019,S01XA20,
033589021,S01XA20,
033608023,C08CA04,
033616018,C03BA11,
033624014,J01CF05,
033630017,A06AC51,
033634054,J01MA12,
033637036,A10AB04,
033637048,A10AB04,
033637125,A10AD04,
033637137,A10AD04,
033637149,A10AC04,
033637164,A10AD04,
033637176,A10AC04,
033638040,N05AH03,
033638103,N05AH03,
033638141,N05AH03,
033638154,N05AH03,
033649043,M01AX17,
033652025,C08DB01,
033507017,L01BC01,
027563081,A10AD01,
027563129,A10AD01,
027563143,A10AD01,
027563156,A10AD01,
027563168,A10AD01,
027563170,A10AD01,
027563182,A10AD01,
027563194,A10AD01,
027563206,A10AD01,
027563218,A10AD01,
027574021,L02AB01,
027584034,C01EA01,
027585013,N06BX13,
027594011,J01CR03,
027604038,C07AG02,
027604065,C07AG02,
027616010,C10AX06,
027618026,C10AX,
027015193,B03XA01,
027015205,B03XA01,
027015217,B03XA01,
029127026,M01AX17,
029143017,G03GA04,
029156015,J01FA14,
029156027,J01FA14,
029159011,A06AD11,
029159023,A06AD11,
029165014,B05BA01,
029166016,A05BA,
029212014,N02AB03,
029212026,N02AB03,
029212038,N02AB03,
029212040,N02AB03,
029215011,N01BB02,
029224021,C08CA11,
029246016,A03FA01,
029256017,A16AA,
029259013,D06AX,
029261017,A12AA04,
029399108,H01CB03,
029406016,C08CA04,
029416043,C10AA04,
029425028,C09AA13,
029444041,N06AX11,
029444066,N06AX11,
029444080,N06AX11,
030362014,C01CA24,
030372039,B05BA03,
030372054,B05BA03,
030372116,B05BA03,
030372130,B05BA03,
030386039,B05BB01,
030386054,B05BB01,
030386092,B05BB01,
030386116,B05BB01,
030386130,B05BB01,
030446013,N02BA01,
030493086,C01AA05,
030513016,N05AN01,
030569014,G04BX,
030608020,J01CE08,
030644049,J05AE02,
030649065,V07AB,
030671022,C03CA01,
030675019,J05AE01,
030681011,N02AB02,
032115038,S01XA20,
032127019,C07AB03,
032127021,C07AB03,
033508019,J01DC04,
033508021,J01DC04,
033518010,M04AA01,
033518022,M04AA01,
033522018,M01AX17,
033522032,M01AX17,
033524012,A12AA04,
033527019,A12AA04,
033529013,A07EC02,
033529025,A07EC02,
033529049,A07EC02,
033535028,B02BD09,
033535030,B02BD09,
033542010,C10AA04,
033545017,A02BX02,
033545029,A02BX02,
033558014,J01CF05,
033569017,N06AB03,
033577154,C09CA06,
033577279,C09CA06,
033085059,G04BE01,
033089018,M01AX17,
033092014,J01DC06,
027017250,B03XA01,
027020066,J01DC02,
027028048,C01DA02,
027032034,S01GX03,
027039015,S01ED04,
027039027,S01ED04,
027045018,N06AB08,
027045020,N06AB08,
027076025,R06AX13,
027076037,R06AX13,
027083056,H01CB02,
027083068,H01CB02,
027083070,H01CB02,
027096015,P02CA03,
027096027,P02CA03,
027104052,H01CB02,
027104064,H01CB02,
027104076,H01CB02,
027117011,A16AA01,
027118013,J01CR03,
027118025,J01CR03,
027127051,J01DD08,
027128014,B02BD02,
029457025,M01AB05,
029468016,C07AB03,
029471012,S01AE04,
029477015,M01AX17,
029480023,A07EC02,
029480074,A07EC02,
029485012,L04AD02,
029485051,L04AD02,
029485087,L04AD02,
029488018,J01CA04,
029488032,J01CA04,
029488044,J01CA04,
029497017,J01DC04,
029498033,J05AB11,
029501020,J01DC04,
029279015,C08CA04,
029289016,S01BC03,
029302027,C08DB01,
029302039,C08DB01,
029302041,C08DB01,
029311014,C01DA14,
029311026,C01DA14,
029311038,C01DA14,
032129025,D10AE01,
032131017,L01XX09,
032136018,R05DA09,
032136020,R05DA09,
032140016,J01DC06,
032149015,S01XA,
032151110,D08AG02,
032166011,L03AB08,
032166023,L03AB08,
032167013,B05BA10,
032167064,B05BA10,
032197016,R02AA20,
032203010,D08AL30,
032203022,D08AL30,
032206017,R03DA08,
032211029,B01AB01,
032238014,S01XA20,
032307062,J05AB01,
032307074,J05AB01,
032310017,R06AX25,
032310094,R06AX25,
032311096,R06AX25,
032319028,A12AA04,
033105014,N02BE01,
033108010,A04AA04,
033108022,A04AA04,
033108046,A04AA04,
033112018,C08DA01,
033112020,C08DA01,
033112032,C08DA01,
033113010,L02BB01,
033115066,D08AJ,
033120027,J01CE08,
033132010,J05AB12,
033136021,A02BX02,
033136033,A02BX02,
033138013,H02AB04,
033146010,B01AC05,
033162013,N06AB03,
033191026,N05BA06,
033191038,N05BA06,
033192028,C08DB01,
033192042,C08DB01,
033193018,C08DA01,
033193020,C08DA01,
033196015,J01DC06,
033211018,M01AC01,
027128026,B02BD02,
027129016,S01XA,
027130018,A07EC02,
027130032,A07EC02,
027134042,J01DD08,
027152040,J01DD08,
027154020,V03AB32,
027161037,C09AA05,
027166038,C09AA,
027184011,B01AC11,
027194051,J05AB01,
027194063,J05AB01,
027203013,J02AB01,
027205018,D03AX,
027257043,M01AB15,
027268059,J02AC01,
027269075,J02AC01,
027278136,J07BB02,
027284088,H01CB02,
027286018,C09AA04,
027296060,B03XA01,
029318019,A06AD17,
029324011,C01DA14,
029324035,C01DA14,
029350042,D06BB03,
029355029,C08DB01,
029356019,B05BA01,
029361021,B05BA01,
029363064,B05BA01,
029370018,L01CB01,
029370020,L01CB01,
029370032,L01CB01,
029375021,M01AX17,
029395011,M01AX17,
029398017,A06AD11,
028615019,C08DB01,
028623015,M03BX09,
028624029,J05AF03,
028629018,D01BA02,
028635023,N01BB01,
028635050,N01BB01,
028635175,N01BB01,
028648018,G03CA03,
028649046,D07AC14,
028649059,D07AC14,
032329017,R03DA08,
032333015,A11CC03,
032341012,J01MB06,
032346013,M01AX17,
032348017,J01CA04,
032392019,G03GA05,
032392033,G03GA05,
032392045,G03GA05,
032392122,G03GA05,
032392197,G03GA05,
032392262,G03GA05,
032401010,J01CA04,
032411023,J01DB01,
032463010,N02BE01,
032589057,V07AY,
032630434,B05BA03,
032631018,B05BB01,
032631020,B05BB01,
032631044,B05BB01,
032636019,S01XA20,
032636021,S01XA20,
033212010,M01AB05,
033212034,M01AB05,
033212046,M01AB05,
033224015,C08CA13,
033226010,C08CA13,
033242025,L02BG04,
033263082,C09CA04,
033270012,J01DC06,
033274010,J01DB04,
033279011,C07AB03,
033281015,J05AE04,
033281027,J05AE04,
033282017,C10AB04,
033282029,C10AB04,
033283019,L03AB07,
033283021,L03AB07,
033288010,C01DA14,
033288034,C01DA14,
033290026,J01CA04,
033318015,J01DC06,
033334020,A07FA,
033345113,N02CC03,
033347016,J01DC06,
033362017,A12AA04,
027296072,B03XA01,
027296146,B03XA01,
027296159,B03XA01,
027296161,B03XA01,
027296173,B03XA01,
027296185,B03XA01,
027296197,B03XA01,
027308042,A07EC02,
027308055,A07EC02,
027308067,A07EC02,
027314020,G04CA01,
027318017,G03CA03,
027318031,G03CA03,
027318043,G03CA03,
027802014,R06AX12,
027803028,N05CD09,
027807015,N03AX09,
027807027,N03AX09,
027807039,N03AX09,
027807041,N03AX09,
027807104,N03AX09,
027811013,R06AE,
027811025,R06AE07,
027811037,R06AE07,
028649061,D07AC14,
028658019,V03AF03,
028667133,R03BA05,
028667145,R03BA05,
028667160,R03BA05,
028675318,R03BA05,
028675332,R03BA05,
028681031,N06AB04,
028686018,L03AA10,
028689038,R05CA03,
028694040,B01AB08,
028696021,J01DC10,
028696045,J01DC10,
028697023,J01DC10,
028697047,J01DC10,
028698088,L03AB07,
028702025,A11HA05,
028705010,M01AX17,
028708028,A05AA02,
028721076,C03CA04,
028722167,J07BB02,
028723017,S01CA07,
028723029,S01CA07,
032647012,G04CA02,
032768044,J01DC06,
032786016,M01AB05,
032786055,M02AA15,
032787032,J01CA04,
032789012,J01DB04,
032794024,J07BC02,
032798011,R03BA01,
032802047,B01AB01,
032803025,J05AF04,
032806022,J01DC06,
032807024,J01DC06,
032809042,D06BB03,
032813040,D08AG02,
032813053,D08AG02,
032817013,D08AX04,
032986010,J01DC04,
032989016,C08CA05,
032990032,J01DC04,
032991010,G03CA03,
032993014,C09DA01,
032998039,B02BD02,
033374036,B01AB01,
033374048,B01AB01,
033389014,A12AA04,
033394026,A02BX02,
033394038,A02BX02,
033397023,C10AB04,
033417015,J01DC06,
033422015,J01CA06,
033425024,J01CA06,
033430012,C08DA01,
033430024,C08DA01,
033434046,J01DC06,
033435013,N02BA51,
034076125,G04BE03,
034078030,N06DA03,
034078042,N06DA03,
034090011,N04BC05,
034090098,N04BC05,
034090100,N04BC05,
034091013,L03AB07,
034091025,L03AB07,
034091049,L03AB07,
034091052,L03AB07,
034092027,J05AR01,
027819010,A02BX02,
027824010,C09AA09,
027831015,C08CA09,
027841016,M03AX01,
027844036,B05BA02,
027849076,J01DD14,
027860016,J01FA10,
027888015,S01ED51,
